UNIX time;Local time;humidity min;humidity avg;humidity max;pressure min;pressure avg;pressure max;temperature min;temperature avg;temperature max
1754010000;2025-08-01T04:00:00.000;15.541;15.582;15.622;1003.958;1004.067;1004.129;30.27;30.297;30.323
1754010060;2025-08-01T04:01:00.000;15.581;15.618;15.653;1004.088;1004.124;1004.174;30.228;30.253;30.277
1754010120;2025-08-01T04:02:00.000;15.62;15.668;15.702;1004.053;1004.127;1004.172;30.231;30.246;30.267
1754010180;2025-08-01T04:03:00.000;15.668;15.697;15.721;1004.038;1004.11;1004.145;30.245;30.261;30.277
1754010240;2025-08-01T04:04:00.000;15.641;15.673;15.698;1004.059;1004.094;1004.148;30.235;30.253;30.267
1754010300;2025-08-01T04:05:00.000;15.647;15.68;15.711;1004.04;1004.062;1004.078;30.241;30.262;30.277
1754010360;2025-08-01T04:06:00.000;15.659;15.689;15.723;1004.013;1004.058;1004.083;30.248;30.264;30.284
1754010420;2025-08-01T04:07:00.000;15.686;15.715;15.754;1004.002;1004.047;1004.074;30.248;30.268;30.281
1754010480;2025-08-01T04:08:00.000;15.695;15.735;15.79;1003.992;1004.047;1004.073;30.241;30.264;30.284
1754010540;2025-08-01T04:09:00.000;15.761;15.79;15.825;1004.008;1004.038;1004.053;30.235;30.253;30.267
1754010600;2025-08-01T04:10:00.000;15.78;15.81;15.838;1004.003;1004.046;1004.101;30.235;30.256;30.271
1754010660;2025-08-01T04:11:00.000;15.794;15.82;15.846;1003.993;1004.03;1004.056;30.248;30.269;30.287
1754010720;2025-08-01T04:12:00.000;15.804;15.832;15.859;1003.984;1004.011;1004.042;30.255;30.27;30.287
1754010780;2025-08-01T04:13:00.000;15.828;15.863;15.889;1004.009;1004.03;1004.056;30.255;30.269;30.281
1754010840;2025-08-01T04:14:00.000;15.837;15.881;15.927;1003.982;1004.011;1004.038;30.241;30.258;30.277
1754010900;2025-08-01T04:15:00.000;15.88;15.923;15.954;1003.959;1004.005;1004.028;30.238;30.251;30.263
1754010960;2025-08-01T04:16:00.000;15.892;15.933;15.963;1003.961;1004.001;1004.07;30.245;30.261;30.28
1754011020;2025-08-01T04:17:00.000;15.866;15.896;15.921;1003.97;1003.988;1004;30.225;30.25;30.267
1754011080;2025-08-01T04:18:00.000;15.865;15.911;15.976;1003.922;1003.964;1004.011;30.231;30.246;30.259
1754011140;2025-08-01T04:19:00.000;15.905;15.959;16.025;1003.864;1003.944;1003.986;30.238;30.255;30.277
1754011200;2025-08-01T04:20:00.000;15.969;16.058;16.145;1003.869;1003.958;1004.016;30.259;30.279;30.297
1754011260;2025-08-01T04:21:00.000;15.902;15.974;16.068;1003.902;1003.97;1004.026;30.263;30.281;30.294
1754011320;2025-08-01T04:22:00.000;15.834;15.903;16.012;1003.905;1003.931;1003.962;30.259;30.278;30.294
1754011380;2025-08-01T04:23:00.000;15.8;15.845;15.89;1003.889;1003.922;1003.95;30.259;30.278;30.291
1754011440;2025-08-01T04:24:00.000;15.834;15.86;15.884;1003.84;1003.91;1003.957;30.267;30.291;30.308
1754011500;2025-08-01T04:25:00.000;15.855;15.895;15.928;1003.857;1003.898;1003.936;30.287;30.304;30.319
1754011560;2025-08-01T04:26:00.000;15.876;15.924;15.983;1003.868;1003.926;1003.956;30.291;30.309;30.323
1754011620;2025-08-01T04:27:00.000;15.857;15.916;15.985;1003.882;1003.924;1003.959;30.291;30.309;30.327
1754011680;2025-08-01T04:28:00.000;15.815;15.856;15.888;1003.876;1003.9;1003.958;30.281;30.305;30.323
1754011740;2025-08-01T04:29:00.000;15.812;15.89;15.928;1003.87;1003.902;1003.93;30.274;30.292;30.304
1754011800;2025-08-01T04:30:00.000;15.898;15.986;16.113;1003.865;1003.914;1003.958;30.277;30.295;30.311
1754011860;2025-08-01T04:31:00.000;15.965;16.013;16.107;1003.872;1003.918;1003.954;30.294;30.306;30.323
1754011920;2025-08-01T04:32:00.000;16.037;16.087;16.156;1003.788;1003.884;1003.925;30.291;30.31;30.326
1754011980;2025-08-01T04:33:00.000;16.135;16.179;16.227;1003.803;1003.892;1003.98;30.287;30.305;30.327
1754012040;2025-08-01T04:34:00.000;16.116;16.169;16.225;1003.833;1003.873;1003.905;30.287;30.301;30.315
1754012100;2025-08-01T04:35:00.000;16.197;16.258;16.339;1003.783;1003.844;1003.879;30.281;30.295;30.312
1754012160;2025-08-01T04:36:00.000;16.194;16.273;16.32;1003.863;1003.898;1003.921;30.273;30.288;30.305
1754012220;2025-08-01T04:37:00.000;16.191;16.249;16.301;1003.881;1003.913;1003.938;30.273;30.288;30.304
1754012280;2025-08-01T04:38:00.000;16.163;16.225;16.296;1003.863;1003.899;1003.944;30.27;30.284;30.301
1754012340;2025-08-01T04:39:00.000;16.182;16.24;16.314;1003.776;1003.865;1003.935;30.255;30.279;30.297
1754012400;2025-08-01T04:40:00.000;16.228;16.253;16.284;1003.835;1003.88;1003.925;30.248;30.271;30.287
1754012460;2025-08-01T04:41:00.000;16.239;16.274;16.305;1003.88;1003.919;1003.958;30.245;30.259;30.273
1754012520;2025-08-01T04:42:00.000;16.255;16.277;16.305;1003.872;1003.923;1003.978;30.245;30.262;30.281
1754012580;2025-08-01T04:43:00.000;16.236;16.275;16.327;1003.871;1003.945;1003.995;30.248;30.268;30.287
1754012640;2025-08-01T04:44:00.000;16.215;16.268;16.33;1003.891;1003.944;1004;30.255;30.271;30.284
1754012700;2025-08-01T04:45:00.000;16.181;16.22;16.28;1003.846;1003.925;1003.993;30.248;30.265;30.287
1754012760;2025-08-01T04:46:00.000;16.187;16.247;16.289;1003.902;1003.928;1003.956;30.231;30.254;30.273
1754012820;2025-08-01T04:47:00.000;16.203;16.236;16.28;1003.891;1003.912;1003.937;30.231;30.246;30.263
1754012880;2025-08-01T04:48:00.000;16.142;16.21;16.277;1003.884;1003.9;1003.913;30.231;30.248;30.267
1754012940;2025-08-01T04:49:00.000;16.135;16.174;16.207;1003.867;1003.912;1003.935;30.241;30.26;30.284
1754013000;2025-08-01T04:50:00.000;16.157;16.205;16.348;1003.876;1003.903;1003.941;30.262;30.277;30.294
1754013060;2025-08-01T04:51:00.000;16.209;16.278;16.341;1003.887;1003.917;1003.956;30.269;30.289;30.301
1754013120;2025-08-01T04:52:00.000;16.219;16.261;16.36;1003.902;1003.923;1003.952;30.27;30.292;30.311
1754013180;2025-08-01T04:53:00.000;16.255;16.316;16.376;1003.885;1003.916;1003.948;30.265;30.283;30.304
1754013240;2025-08-01T04:54:00.000;16.292;16.324;16.379;1003.863;1003.921;1003.946;30.245;30.266;30.287
1754013300;2025-08-01T04:55:00.000;16.283;16.349;16.394;1003.852;1003.916;1003.971;30.225;30.246;30.267
1754013360;2025-08-01T04:56:00.000;16.362;16.392;16.422;1003.871;1003.932;1003.965;30.179;30.216;30.241
1754013420;2025-08-01T04:57:00.000;16.362;16.39;16.433;1003.871;1003.928;1003.98;30.165;30.179;30.2
1754013480;2025-08-01T04:58:00.000;16.353;16.386;16.439;1003.869;1003.948;1004.007;30.158;30.177;30.189
1754013540;2025-08-01T04:59:00.000;16.313;16.38;16.457;1003.905;1003.944;1003.978;30.154;30.173;30.192
1754013600;2025-08-01T05:00:00.000;16.224;16.299;16.356;1003.91;1003.936;1003.963;30.143;30.161;30.179
1754013660;2025-08-01T05:01:00.000;16.234;16.28;16.342;1003.899;1003.942;1004.03;30.144;30.159;30.175
1754013720;2025-08-01T05:02:00.000;16.176;16.254;16.332;1003.878;1003.923;1003.973;30.139;30.159;30.175
1754013780;2025-08-01T05:03:00.000;16.126;16.179;16.24;1003.912;1003.943;1003.966;30.133;30.147;30.162
1754013840;2025-08-01T05:04:00.000;16.117;16.156;16.2;1003.877;1003.929;1003.969;30.136;30.162;30.186
1754013900;2025-08-01T05:05:00.000;16.087;16.127;16.167;1003.872;1003.923;1003.963;30.155;30.168;30.185
1754013960;2025-08-01T05:06:00.000;16.071;16.097;16.118;1003.903;1003.922;1003.95;30.133;30.159;30.175
1754014020;2025-08-01T05:07:00.000;16.059;16.083;16.112;1003.881;1003.909;1003.949;30.136;30.153;30.172
1754014080;2025-08-01T05:08:00.000;16.056;16.087;16.117;1003.875;1003.904;1003.92;30.119;30.14;30.158
1754014140;2025-08-01T05:09:00.000;16.065;16.107;16.151;1003.875;1003.899;1003.917;30.115;30.13;30.147
1754014200;2025-08-01T05:10:00.000;16.117;16.152;16.191;1003.827;1003.881;1003.915;30.108;30.127;30.144
1754014260;2025-08-01T05:11:00.000;16.139;16.172;16.208;1003.873;1003.913;1003.941;30.063;30.096;30.126
1754014320;2025-08-01T05:12:00.000;16.178;16.239;16.32;1003.869;1003.904;1003.939;30.059;30.073;30.086
1754014380;2025-08-01T05:13:00.000;16.305;16.382;16.456;1003.859;1003.888;1003.929;30.07;30.102;30.133
1754014440;2025-08-01T05:14:00.000;16.344;16.377;16.408;1003.869;1003.89;1003.934;30.115;30.133;30.147
1754014500;2025-08-01T05:15:00.000;16.341;16.394;16.442;1003.88;1003.896;1003.916;30.136;30.151;30.175
1754014560;2025-08-01T05:16:00.000;16.356;16.415;16.464;1003.849;1003.885;1003.906;30.155;30.187;30.214
1754014620;2025-08-01T05:17:00.000;16.439;16.477;16.526;1003.859;1003.886;1003.935;30.195;30.215;30.235
1754014680;2025-08-01T05:18:00.000;16.477;16.548;16.605;1003.843;1003.883;1003.933;30.195;30.218;30.235
1754014740;2025-08-01T05:19:00.000;16.561;16.597;16.635;1003.858;1003.882;1003.915;30.172;30.195;30.221
1754014800;2025-08-01T05:20:00.000;16.586;16.618;16.645;1003.878;1003.897;1003.917;30.165;30.177;30.192
1754014860;2025-08-01T05:21:00.000;16.559;16.631;16.713;1003.859;1003.891;1003.911;30.175;30.198;30.228
1754014920;2025-08-01T05:22:00.000;16.646;16.676;16.726;1003.854;1003.883;1003.918;30.207;30.233;30.249
1754014980;2025-08-01T05:23:00.000;16.544;16.606;16.68;1003.855;1003.879;1003.902;30.235;30.256;30.274
1754015040;2025-08-01T05:24:00.000;16.56;16.621;16.674;1003.871;1003.888;1003.907;30.251;30.268;30.284
1754015100;2025-08-01T05:25:00.000;16.605;16.671;16.818;1003.869;1003.887;1003.923;30.225;30.251;30.274
1754015160;2025-08-01T05:26:00.000;16.682;16.765;16.909;1003.873;1003.902;1003.931;30.218;30.231;30.249
1754015220;2025-08-01T05:27:00.000;16.724;16.761;16.792;1003.878;1003.914;1003.94;30.182;30.208;30.231
1754015280;2025-08-01T05:28:00.000;16.733;16.767;16.805;1003.908;1003.928;1003.949;30.161;30.183;30.207
1754015340;2025-08-01T05:29:00.000;16.714;16.748;16.801;1003.934;1003.956;1003.988;30.139;30.163;30.185
1754015400;2025-08-01T05:30:00.000;16.698;16.73;16.77;1003.848;1003.937;1003.984;30.111;30.134;30.169
1754015460;2025-08-01T05:31:00.000;16.605;16.672;16.725;1003.853;1003.963;1004.053;30.111;30.128;30.147
1754015520;2025-08-01T05:32:00.000;16.558;16.585;16.634;1003.849;1003.961;1004.097;30.133;30.155;30.179
1754015580;2025-08-01T05:33:00.000;16.519;16.547;16.58;1003.919;1003.976;1004.017;30.165;30.181;30.207
1754015640;2025-08-01T05:34:00.000;16.506;16.53;16.566;1003.91;1003.967;1004.034;30.179;30.192;30.214
1754015700;2025-08-01T05:35:00.000;16.501;16.522;16.544;1003.944;1003.973;1004.009;30.182;30.203;30.221
1754015760;2025-08-01T05:36:00.000;16.475;16.508;16.529;1003.891;1003.968;1004.064;30.195;30.214;30.231
1754015820;2025-08-01T05:37:00.000;16.486;16.506;16.538;1003.893;1003.944;1004;30.203;30.222;30.238
1754015880;2025-08-01T05:38:00.000;16.482;16.498;16.52;1003.868;1003.93;1003.978;30.211;30.229;30.248
1754015940;2025-08-01T05:39:00.000;16.479;16.499;16.52;1003.886;1003.925;1003.969;30.225;30.241;30.255
1754016000;2025-08-01T05:40:00.000;16.476;16.499;16.528;1003.897;1003.914;1003.93;30.231;30.246;30.259
1754016060;2025-08-01T05:41:00.000;16.477;16.501;16.533;1003.901;1003.921;1003.956;30.231;30.245;30.263
1754016120;2025-08-01T05:42:00.000;16.473;16.494;16.529;1003.837;1003.943;1004.006;30.225;30.245;30.263
1754016180;2025-08-01T05:43:00.000;16.477;16.501;16.524;1003.792;1003.92;1004.006;30.235;30.248;30.267
1754016240;2025-08-01T05:44:00.000;16.477;16.506;16.533;1003.781;1003.87;1003.958;30.221;30.244;30.259
1754016300;2025-08-01T05:45:00.000;16.486;16.505;16.526;1003.796;1003.896;1003.964;30.211;30.23;30.248
1754016360;2025-08-01T05:46:00.000;16.479;16.5;16.517;1003.77;1003.86;1003.968;30.196;30.216;30.231
1754016420;2025-08-01T05:47:00.000;16.464;16.499;16.527;1003.73;1003.844;1003.873;30.192;30.205;30.228
1754016480;2025-08-01T05:48:00.000;16.476;16.497;16.525;1003.818;1003.854;1003.916;30.192;30.205;30.217
1754016540;2025-08-01T05:49:00.000;16.472;16.496;16.516;1003.823;1003.865;1003.922;30.189;30.202;30.218
1754016600;2025-08-01T05:50:00.000;16.476;16.499;16.517;1003.757;1003.836;1003.94;30.189;30.203;30.218
1754016660;2025-08-01T05:51:00.000;16.473;16.502;16.528;1003.745;1003.822;1003.869;30.189;30.203;30.218
1754016720;2025-08-01T05:52:00.000;16.479;16.499;16.519;1003.739;1003.801;1003.863;30.189;30.201;30.218
1754016780;2025-08-01T05:53:00.000;16.466;16.493;16.519;1003.689;1003.827;1003.969;30.182;30.199;30.215
1754016840;2025-08-01T05:54:00.000;16.461;16.488;16.51;1003.641;1003.762;1003.858;30.179;30.198;30.214
1754016900;2025-08-01T05:55:00.000;16.46;16.487;16.513;1003.648;1003.74;1003.815;30.182;30.203;30.218
1754016960;2025-08-01T05:56:00.000;16.448;16.483;16.517;1003.518;1003.745;1003.834;30.192;30.207;30.221
1754017020;2025-08-01T05:57:00.000;16.442;16.468;16.495;1003.717;1003.778;1003.847;30.189;30.206;30.221
1754017080;2025-08-01T05:58:00.000;16.436;16.46;16.483;1003.605;1003.753;1003.833;30.186;30.204;30.224
1754017140;2025-08-01T05:59:00.000;16.423;16.449;16.48;1003.654;1003.736;1003.794;30.182;30.201;30.218
1754017200;2025-08-01T06:00:00.000;16.411;16.445;16.477;1003.661;1003.749;1003.854;30.192;30.208;30.221
1754017260;2025-08-01T06:01:00.000;16.411;16.434;16.456;1003.686;1003.731;1003.824;30.203;30.217;30.231
1754017320;2025-08-01T06:02:00.000;16.403;16.427;16.452;1003.665;1003.709;1003.746;30.214;30.228;30.241
1754017380;2025-08-01T06:03:00.000;16.406;16.425;16.446;1003.612;1003.676;1003.723;30.225;30.235;30.245
1754017440;2025-08-01T06:04:00.000;16.39;16.421;16.452;1003.631;1003.67;1003.733;30.217;30.241;30.255
1754017500;2025-08-01T06:05:00.000;16.391;16.417;16.44;1003.625;1003.683;1003.831;30.228;30.245;30.263
1754017560;2025-08-01T06:06:00.000;16.387;16.415;16.443;1003.473;1003.605;1003.692;30.235;30.255;30.284
1754017620;2025-08-01T06:07:00.000;16.402;16.422;16.453;1003.468;1003.616;1003.692;30.251;30.27;30.291
1754017680;2025-08-01T06:08:00.000;16.397;16.422;16.45;1003.51;1003.593;1003.685;30.259;30.272;30.291
1754017740;2025-08-01T06:09:00.000;16.403;16.424;16.446;1003.487;1003.554;1003.625;30.259;30.278;30.294
1754017800;2025-08-01T06:10:00.000;16.4;16.42;16.44;1003.489;1003.555;1003.603;30.263;30.285;30.301
1754017860;2025-08-01T06:11:00.000;16.4;16.422;16.443;1003.446;1003.513;1003.588;30.281;30.302;30.322
1754017920;2025-08-01T06:12:00.000;16.4;16.42;16.441;1003.435;1003.489;1003.551;30.301;30.321;30.344
1754017980;2025-08-01T06:13:00.000;16.4;16.419;16.441;1003.373;1003.466;1003.519;30.323;30.343;30.364
1754018040;2025-08-01T06:14:00.000;16.392;16.418;16.441;1003.397;1003.447;1003.51;30.344;30.374;30.403
1754018100;2025-08-01T06:15:00.000;16.394;16.414;16.435;1003.336;1003.43;1003.517;30.393;30.422;30.452
1754018160;2025-08-01T06:16:00.000;16.394;16.418;16.448;1003.338;1003.405;1003.458;30.438;30.463;30.485
1754018220;2025-08-01T06:17:00.000;16.404;16.425;16.446;1003.329;1003.395;1003.439;30.474;30.499;30.518
1754018280;2025-08-01T06:18:00.000;16.39;16.418;16.444;1003.313;1003.377;1003.427;30.499;30.52;30.543
1754018340;2025-08-01T06:19:00.000;16.378;16.407;16.431;1003.297;1003.338;1003.412;30.502;30.52;30.547
1754018400;2025-08-01T06:20:00.000;16.383;16.405;16.429;1003.301;1003.33;1003.351;30.511;30.539;30.557
1754018460;2025-08-01T06:21:00.000;16.39;16.417;16.446;1003.32;1003.363;1003.397;30.536;30.557;30.582
1754018520;2025-08-01T06:22:00.000;16.385;16.416;16.436;1003.232;1003.361;1003.423;30.536;30.564;30.581
1754018580;2025-08-01T06:23:00.000;16.391;16.416;16.434;1003.28;1003.336;1003.41;30.528;30.548;30.564
1754018640;2025-08-01T06:24:00.000;16.384;16.412;16.44;1003.27;1003.356;1003.421;30.507;30.525;30.546
1754018700;2025-08-01T06:25:00.000;16.376;16.404;16.431;1003.305;1003.349;1003.408;30.477;30.507;30.525
1754018760;2025-08-01T06:26:00.000;16.381;16.406;16.431;1003.319;1003.365;1003.399;30.481;30.497;30.511
1754018820;2025-08-01T06:27:00.000;16.383;16.409;16.437;1003.284;1003.343;1003.43;30.481;30.498;30.514
1754018880;2025-08-01T06:28:00.000;16.382;16.404;16.443;1003.242;1003.339;1003.474;30.481;30.493;30.514
1754018940;2025-08-01T06:29:00.000;16.369;16.397;16.424;1003.226;1003.347;1003.534;30.466;30.486;30.503
1754019000;2025-08-01T06:30:00.000;16.367;16.396;16.415;1003.173;1003.307;1003.406;30.466;30.483;30.5
1754019060;2025-08-01T06:31:00.000;16.37;16.388;16.412;1003.207;1003.297;1003.354;30.466;30.481;30.496
1754019120;2025-08-01T06:32:00.000;16.364;16.385;16.422;1003.195;1003.288;1003.377;30.478;30.495;30.51
1754019180;2025-08-01T06:33:00.000;16.361;16.383;16.406;1003.277;1003.312;1003.343;30.478;30.497;30.514
1754019240;2025-08-01T06:34:00.000;16.355;16.379;16.399;1003.284;1003.309;1003.332;30.474;30.496;30.517
1754019300;2025-08-01T06:35:00.000;16.355;16.374;16.403;1003.227;1003.282;1003.344;30.474;30.495;30.514
1754019360;2025-08-01T06:36:00.000;16.348;16.372;16.399;1003.221;1003.298;1003.36;30.462;30.483;30.499
1754019420;2025-08-01T06:37:00.000;16.342;16.413;16.561;1003.216;1003.279;1003.336;30.462;30.484;30.506
1754019480;2025-08-01T06:38:00.000;16.439;16.478;16.518;1003.21;1003.285;1003.354;30.484;30.506;30.528
1754019540;2025-08-01T06:39:00.000;16.496;16.623;16.858;1003.238;1003.283;1003.319;30.496;30.519;30.536
1754019600;2025-08-01T06:40:00.000;16.659;16.726;16.83;1003.207;1003.239;1003.29;30.51;30.528;30.544
1754019660;2025-08-01T06:41:00.000;16.662;16.732;16.817;1003.193;1003.252;1003.281;30.514;30.533;30.55
1754019720;2025-08-01T06:42:00.000;16.721;16.768;16.806;1003.211;1003.252;1003.308;30.51;30.528;30.547
1754019780;2025-08-01T06:43:00.000;16.677;16.718;16.762;1003.185;1003.269;1003.379;30.51;30.525;30.539
1754019840;2025-08-01T06:44:00.000;16.652;16.71;16.768;1003.229;1003.277;1003.303;30.514;30.524;30.54
1754019900;2025-08-01T06:45:00.000;16.619;16.65;16.672;1003.276;1003.294;1003.313;30.514;30.528;30.547
1754019960;2025-08-01T06:46:00.000;16.612;16.635;16.657;1003.282;1003.305;1003.345;30.518;30.538;30.557
1754020020;2025-08-01T06:47:00.000;16.59;16.621;16.65;1003.29;1003.345;1003.398;30.536;30.558;30.581
1754020080;2025-08-01T06:48:00.000;16.574;16.596;16.616;1003.261;1003.324;1003.388;30.56;30.578;30.597
1754020140;2025-08-01T06:49:00.000;16.568;16.588;16.609;1003.337;1003.358;1003.393;30.564;30.582;30.6
1754020200;2025-08-01T06:50:00.000;16.559;16.584;16.613;1003.34;1003.358;1003.395;30.57;30.586;30.603
1754020260;2025-08-01T06:51:00.000;16.564;16.594;16.631;1003.308;1003.36;1003.429;30.577;30.6;30.63
1754020320;2025-08-01T06:52:00.000;16.582;16.601;16.625;1003.266;1003.316;1003.369;30.603;30.625;30.645
1754020380;2025-08-01T06:53:00.000;16.59;16.61;16.642;1003.28;1003.33;1003.445;30.627;30.642;30.663
1754020440;2025-08-01T06:54:00.000;16.597;16.618;16.648;1003.24;1003.281;1003.351;30.637;30.653;30.666
1754020500;2025-08-01T06:55:00.000;16.606;16.63;16.654;1003.206;1003.273;1003.327;30.637;30.652;30.669
1754020560;2025-08-01T06:56:00.000;16.618;16.642;16.669;1003.217;1003.265;1003.313;30.637;30.652;30.667
1754020620;2025-08-01T06:57:00.000;16.622;16.646;16.666;1003.017;1003.216;1003.34;30.645;30.659;30.673
1754020680;2025-08-01T06:58:00.000;16.635;16.656;16.679;1003.19;1003.249;1003.322;30.645;30.662;30.679
1754020740;2025-08-01T06:59:00.000;16.626;16.651;16.679;1003.162;1003.229;1003.28;30.648;30.662;30.681
1754020800;2025-08-01T07:00:00.000;16.638;16.659;16.682;1003.152;1003.221;1003.274;30.641;30.656;30.669
1754020860;2025-08-01T07:01:00.000;16.641;16.662;16.689;1003.11;1003.234;1003.318;30.631;30.647;30.663
1754020920;2025-08-01T07:02:00.000;16.634;16.659;16.682;1003.225;1003.253;1003.297;30.63;30.648;30.663
1754020980;2025-08-01T07:03:00.000;16.63;16.657;16.682;1003.212;1003.27;1003.322;30.63;30.644;30.663
